8.437500000000003157e-04,-7.899114227058660984e-04,-2.298342987148103153e-04
8.437500000000003157e-04,-7.444108583453024237e-04,-2.158850714625463541e-04
-4.436580892268171539e-03,-3.374232180060486499e-03,6.769235959097312169e-03
8.437500000000003157e-04,-6.509883371494316591e-04,-1.890646903461648814e-04
8.437500000000003157e-04,-6.028536789372145911e-04,-1.762882372364518138e-04
8.125000000000000711e-04,-3.468760613575207663e-04,-4.612937338964394861e-04
8.125000000000000711e-04,-8.069360409137421889e-04,-2.222544503322378801e-04
8.125000000000000711e-04,-7.614303717201326540e-04,-2.083074958980796762e-04
8.125000000000000711e-04,-7.151759936797999788e-04,-1.946938881194270818e-04
8.125000000000000711e-04,-6.680929310750259023e-04,-1.814492344799362308e-04
8.125000000000000711e-04,-6.200246356924046928e-04,-1.686432347348488050e-04
8.125000000000000711e-04,-5.711446718554950581e-04,-1.561986130685710046e-04
8.125000000000000711e-04,-5.214530395642967813e-04,-1.441153694811022061e-04
8.125000000000000711e-04,-4.709735613730239856e-04,-1.323828974879496612e-04
8.125000000000000711e-04,-4.194680117395373372e-04,-1.211072619340465193e-04
8.125000000000000711e-04,-3.671201646534870476e-04,-1.102066413675867746e-04
8.125000000000000711e-04,-3.139181088377662179e-04,-9.968633903081757397e-05
8.125000000000000711e-04,-2.599452232321235743e-04,-8.950923222801168201e-05
8.125000000000000711e-04,-2.050415564011228114e-04,-7.974653592648211218e-05
8.125000000000000711e-04,-1.491288342380610635e-04,-7.043310000384961052e-05
8.125000000000000711e-04,-9.240784684274123354e-05,-6.147952694795570075e-05
8.125000000000000711e-04,-3.485307004993431817e-05,-5.289718084932944089e-05
7.812500000000002602e-04,-3.630941159441541293e-04,-4.540729907745707020e-04
7.812500000000002602e-04,-8.231217648910851576e-04,-2.150481017250386218e-04
7.812500000000002602e-04,-7.776841601380868763e-04,-2.010708430494708072e-04
7.812500000000002602e-04,-7.314484998189222471e-04,-1.874489016044305712e-04
7.812500000000002602e-04,-6.844028726564843710e-04,-1.741875806321644641e-04
7.812500000000002602e-04,-6.363498917730007424e-04,-1.613747624327598745e-04
7.812500000000002602e-04,-5.875090649894425948e-04,-1.489127158276715656e-04
7.812500000000002602e-04,-5.378565697515956968e-04,-1.368120473013922857e-04
7.812500000000002602e-04,-4.873873012264145132e-04,-1.250750296720282801e-04
7.812500000000002602e-04,-4.358936628700348721e-04,-1.137940908758784794e-04
7.812500000000002602e-04,-3.835798480042901552e-04,-1.028783181887139430e-04
7.812500000000002602e-04,-3.304118244088749524e-04,-9.234286373123993695e-05
7.812500000000002602e-04,-2.764457452472934016e-04,-8.216272650429308933e-05
7.812500000000002602e-04,-2.215744090255829788e-04,-7.238563568809396661e-05
7.812500000000002602e-04,-1.656650900845518045e-04,-6.307068455339098713e-05
7.812500000000002602e-04,-1.089475059112625073e-04,-5.411559628542659276e-05
7.812500000000002602e-04,-5.139613234048615194e-05,-4.553173497472985507e-05
7.500000000000003409e-04,-3.786995905652866968e-04,-4.471249858253881432e-04
7.500000000000003409e-04,-8.387953039528289788e-04,-2.080697925344465065e-04
7.500000000000003409e-04,-7.934002394752126498e-04,-1.940735937079976514e-04
7.500000000000003409e-04,-7.472309419856439875e-04,-1.804221056275830842e-04
7.500000000000003409e-04,-7.001512826029004846e-04,-1.671759367760217824e-04
7.500000000000003409e-04,-6.521629629379974277e-04,-1.543343295472780871e-04
7.500000000000003409e-04,-6.033357490425614658e-04,-1.418662220939078669e-04
7.500000000000003409e-04,-5.536951650818215751e-04,-1.297602503253819011e-04
7.500000000000003409e-04,-5.032888561642057850e-04,-1.179952012727140422e-04
7.500000000000003409e-04,-4.518037258629025235e-04,-1.067104744463880333e-04
7.500000000000003409e-04,-3.994984190522342404e-04,-9.579091372904728879e-05
7.500000000000003409e-04,-3.463644276771246102e-04,-8.524030715086850451e-05
7.500000000000003409e-04,-2.924051549596042065e-04,-7.505713949978068769e-05
7.500000000000003409e-04,-2.375133994057104510e-04,-6.528913995600444547e-05
7.500000000000003409e-04,-1.816330078519390160e-04,-5.596130951870239092e-05
7.500000000000003409e-04,-1.249188269006802653e-04,-4.700470603866751195e-05
7.500000000000003409e-04,-6.739638071716367652e-05,-3.840796542537171275e-05
7.187500000000000963e-04,-3.937656544945755286e-04,-4.404171419893765501e-04
7.187500000000000963e-04,-8.539294323227289559e-04,-2.013316444570253027e-04
7.187500000000000963e-04,-8.085513839552654946e-04,-1.873278695702240856e-04
7.187500000000000963e-04,-7.623956993538190180e-04,-1.736703206415276071e-04
7.187500000000000963e-04,-7.153585802464575757e-04,-1.604052116390852919e-04
7.187500000000000963e-04,-6.673821718586614177e-04,-1.475583011680949377e-04
7.187500000000000963e-04,-6.185940950165769430e-04,-1.350727687759141818e-04
7.187500000000000963e-04,-5.690164706634024457e-04,-1.229387655840843627e-04
7.187500000000000963e-04,-5.185948472466490747e-04,-1.111805349857336405e-04
7.187500000000000963e-04,-4.671437491656514401e-04,-9.988065603870285337e-05
7.187500000000000963e-04,-4.148214262448303435e-04,-8.896867138171449794e-05
