8.437500000000000989e-04,-2.009047275133173430e-04,-5.500440499475224305e-04
8.437500000000000989e-04,-3.298623497261787287e-04,-6.465636068764719913e-04
-4.804498648571869750e-03,-8.260456832083295717e-03,-9.665035437392364287e-04
8.124999999999998543e-04,1.484442104053620688e-04,-2.554575318192884269e-04
8.124999999999998543e-04,-3.442440555128485017e-05,-4.118513130869645819e-04
8.124999999999998543e-04,-2.135103405227878445e-04,-5.640440015129339658e-04
8.124999999999998543e-04,-3.424741945000399357e-04,-6.605704795174054643e-04
8.124999999999998543e-04,-2.962070655757192169e-04,-5.624832349255702232e-04
8.124999999999998543e-04,-2.486350051879897749e-04,-4.629467171194790289e-04
8.124999999999998543e-04,-1.998564752142246526e-04,-3.620702790923753306e-04
8.124999999999998543e-04,-1.498789537716922033e-04,-2.598622261348855294e-04
8.124999999999998543e-04,-9.869247003736774824e-05,-1.563114845261745955e-04
8.124999999999998543e-04,-4.605523155289241872e-05,-5.114951653599863996e-05
7.812500000000000434e-04,1.363944707795403740e-04,-2.688401234481592548e-04
7.812500000000000434e-04,-4.649907223466928554e-05,-4.252615890179224558e-04
7.812500000000000434e-04,-2.256099342637350475e-04,-5.774819617459788857e-04
7.812500000000000434e-04,-3.545775272996214643e-04,-6.740125923957633949e-04
7.812500000000000434e-04,-3.083166301396915053e-04,-5.759322688794499831e-04
7.812500000000000434e-04,-2.607470624577183345e-04,-4.763985195035674446e-04
7.812500000000000434e-04,-2.119710251897094836e-04,-3.755248499066724021e-04
7.812500000000000434e-04,-1.619959964529332785e-04,-2.733195653793913651e-04
7.812500000000000434e-04,-1.108095127186088235e-04,-1.697688237706804313e-04
7.812500000000000434e-04,-5.817227423413349395e-05,-6.460685578050445537e-05
7.500000000000001240e-04,1.247410713689659845e-04,-2.817825346738462742e-04
7.500000000000001240e-04,-5.815870340963435331e-05,-4.382109213191312503e-04
7.500000000000001240e-04,-2.372944924962628287e-04,-5.904589783492747261e-04
7.500000000000001240e-04,-3.662670709436617882e-04,-6.869951458594765470e-04
7.500000000000001240e-04,-3.200099128423662090e-04,-5.889189749884762544e-04
7.500000000000001240e-04,-2.724602868064432090e-04,-4.894073730542633418e-04
7.500000000000001240e-04,-2.237054375373626915e-04,-3.885572351141423344e-04
7.500000000000001240e-04,-1.737341478592209206e-04,-2.863561032321742541e-04
7.500000000000001240e-04,-1.225302151846025390e-04,-1.827859826120024314e-04
7.500000000000001240e-04,-6.989297670012721629e-05,-7.762401462182646908e-05
7.187499999999999879e-04,1.134865048793952261e-04,-2.942819970661408294e-04
7.187499999999999879e-04,-6.939956001754559226e-05,-4.506951573452779003e-04
7.187499999999999879e-04,-2.485241319282708466e-04,-6.029307564394822353e-04
7.187499999999999879e-04,-3.775203910803544651e-04,-6.994932240366668556e-04
7.187499999999999879e-04,-3.312669720376932659e-04,-6.014212058109794654e-04
7.187499999999999879e-04,-2.837210850604046457e-04,-5.019137565220796720e-04
7.187499999999999879e-04,-2.349874237902524617e-04,-4.010871502387325371e-04
7.187499999999999879e-04,-1.850173804649887994e-04,-2.988874025718689202e-04
7.187499999999999879e-04,-1.337947524971983828e-04,-1.952965187251317996e-04
7.187499999999999879e-04,-8.117620930589510865e-05,-9.015531396152109457e-05
7.187499999999999879e-04,-2.728389347313654354e-05,1.640055863873688164e-05
6.875000000000000685e-04,1.026868571903442174e-04,-3.062762209453470533e-04
6.875000000000000685e-04,-8.022413476415932794e-05,-4.627170655265711702e-04
6.875000000000000685e-04,-2.593698946738129158e-04,-6.149761962775494861e-04
6.875000000000000685e-04,-3.883524439442370148e-04,-7.115234375085861471e-04
6.875000000000000685e-04,-3.421040103130883582e-04,-6.134569561433161769e-04
6.875000000000000685e-04,-2.945618623944341722e-04,-5.139536594997293944e-04
6.875000000000000685e-04,-2.458306938300381782e-04,-4.131298216465910779e-04
6.875000000000000685e-04,-1.958432015644806707e-04,-3.109106949682664909e-04
6.875000000000000685e-04,-1.446405152427404520e-04,-2.073419585631990233e-04
6.875000000000000685e-04,-9.204066734460921286e-05,-1.022215170261536027e-04
6.875000000000000685e-04,-3.814710515897249852e-05,4.335739789208731862e-06
6.562499999999999323e-04,9.249916876445813394e-05,-3.175907952083166486e-04
6.562499999999999323e-04,-9.041805495443608971e-05,-4.740385608650625406e-04
6.562499999999999323e-04,-2.695887419216523909e-04,-6.263253759181278482e-04
6.562499999999999323e-04,-3.985750302507109241e-04,-7.228767697944776284e-04
6.562499999999999323e-04,-3.523477846184905468e-04,-6.248338200859816392e-04
6.562499999999999323e-04,-3.048081294055926863e-04,-5.253332918726035666e-04
6.562499999999999323e-04,-2.560993951930031886e-04,-4.245343698913435319e-04
6.562499999999999323e-04,-2.061119029274456269e-04,-3.223152432130189449e-04
6.562499999999999323e-04,-1.549104629585835167e-04,-2.187478910230558323e-04
6.562499999999999323e-04,-1.022931661201583782e-04,-1.136080704745494823e-04
6.562499999999999323e-04,-4.837966228847149315e-05,-7.028666217517528549e-06
6.250000000000000130e-04,8.271405231821007497e-05,-3.284582679925807146e-04
6.250000000000000130e-04,-1.002069104593185692e-04,-4.849101862946396174e-04
6.250000000000000130e-04,-2.794000317783413125e-04,-6.372219172195832610e-04
6.250000000000000130e-04,-4.083738565786184890e-04,-7.337594689448894911e-04
6.250000000000000130e-04,-3.621503500050325458e-04,-6.357206718817066211e-04
6.250000000000000130e-04,-3.146331291439410731e-04,-5.362450595402068303e-04
6.250000000000000130e-04,-2.658870043450074511e-04,-4.354046111058162537e-04
6.250000000000000130e-04,-2.159207000783782771e-04,-3.332090160842657019e-04
6.250000000000000130e-04,-1.647392017555663647e-04,-2.296638113359721880e-04
6.250000000000000130e-04,-1.121219049171412127e-04,-1.245239907874658516e-04
6.250000000000000130e-04,-5.822585002574824056e-05,-1.796396554189480700e-05
5.937500000000000937e-04,7.337388384945668033e-05,-3.388315759845912352e-04
5.937500000000000937e-04,-1.095533106924626422e-04,-4.952904153621719673e-04
5.937500000000000937e-04,-2.887314757769477575e-04,-6.475855357058633507e-04
5.937500000000000937e-04,-4.177464302222033839e-04,-7.441687665296131335e-04
5.937500000000000937e-04,-3.715441116475457742e-04,-6.461535011232042445e-04
5.937500000000000937e-04,-3.240106881990385650e-04,-5.466598939853480011e-04
5.937500000000000937e-04,-2.752683024587394313e-04,-4.458235981962704354e-04
5.937500000000000937e-04,-2.253032445449883116e-04,-3.436293873898241843e-04
5.937500000000000937e-04,-1.741030509290043371e-04,-2.400634194149654267e-04
5.937500000000000937e-04,-1.214857540905792121e-04,-1.349235988664590632e-04
5.937500000000000937e-04,-6.758969919918622648e-05,-2.836357362088803890e-05
5.624999999999999575e-04,6.447866335819793645e-05,-3.487107191843482647e-04
5.624999999999999575e-04,-1.184722118884059909e-04,-5.051958586489116877e-04
5.624999999999999575e-04,-2.976740576775757110e-04,-6.575172790795857621e-04
5.624999999999999575e-04,-4.266915048285876088e-04,-7.541032783335442548e-04
5.624999999999999575e-04,-3.804742300193923710e-04,-6.560714023458832141e-04
5.624999999999999575e-04,-3.329432992766414331e-04,-5.565805636382355724e-04
5.624999999999999575e-04,-2.842407968284425867e-04,-4.557885627324972586e-04
5.624999999999999575e-04,-2.342582899743975676e-04,-3.535749729145900916e-04
5.624999999999999575e-04,-1.830593427112917830e-04,-2.500103891548356889e-04
5.624999999999999575e-04,-1.304420458728666309e-04,-1.448705686063293525e-04
5.624999999999999575e-04,-7.656468627464569385e-05,-3.833130658732358559e-05
5.312500000000000382e-04,5.616424330815068550e-05,-3.579448181454774865e-04
5.312500000000000382e-04,-1.268103126431377925e-04,-5.144562576970236004e-04
5.312500000000000382e-04,-3.060158974909418924e-04,-6.667818307730106857e-04
5.312500000000000382e-04,-4.350570253466384493e-04,-7.633941301139520862e-04
5.312500000000000382e-04,-3.888210552442711494e-04,-6.653414908997255578e-04
5.312500000000000382e-04,-3.413325004993768242e-04,-5.658977155056258779e-04
5.312500000000000382e-04,-2.926125491108840784e-04,-4.650863355884267024e-04
5.312500000000000382e-04,-2.426125933165451600e-04,-3.628533667590585652e-04
5.312500000000000382e-04,-1.914323413466114104e-04,-2.593095462258694335e-04
5.312500000000000382e-04,-1.388150445081862583e-04,-1.541697256773630971e-04
5.312500000000000382e-04,-8.491898961679328621e-05,-4.760970043179205927e-05
4.999999999999999020e-04,4.831845194028271725e-05,-3.666584522273705262e-04
4.999999999999999020e-04,-1.346785383628122570e-04,-5.231948076507949219e-04
4.999999999999999020e-04,-3.138691669760787289e-04,-6.755037701455298554e-04
4.999999999999999020e-04,-4.429140338904096114e-04,-7.721202221317841584e-04
4.999999999999999020e-04,-3.966818028466767457e-04,-6.740717355628707491e-04
4.999999999999999020e-04,-3.491944944546605833e-04,-5.746293443838754785e-04
4.999999999999999020e-04,-3.004583404787520466e-04,-4.737999696703197421e-04
4.999999999999999020e-04,-2.504970216236354153e-04,-3.716099115091865018e-04
4.999999999999999020e-04,-1.993180160065797471e-04,-2.680674751911017251e-04
4.999999999999999020e-04,-1.467007191681546222e-04,-1.629276546425953616e-04
4.999999999999999020e-04,-9.278472263071145228e-05,-5.634548195535471135e-05
4.687499999999999827e-04,4.094128925459397748e-05,-3.748516214300273838e-04
4.687499999999999827e-04,-1.420581937542572681e-04,-5.313907452836604895e-04
4.687499999999999827e-04,-3.212725030722082906e-04,-6.837260078653781140e-04
4.687499999999999827e-04,-4.503198626922954987e-04,-7.803452282818411270e-04
4.687499999999999827e-04,-4.041300076464192999e-04,-6.823438050264756796e-04
4.687499999999999827e-04,-3.566065550209371218e-04,-5.828612716094541679e-04
4.687499999999999827e-04,-3.078716473979068021e-04,-4.820332811110027323e-04
4.687499999999999827e-04,-2.579489654820122952e-04,-3.798861336181044430e-04
4.687499999999999827e-04,-2.067525109246627548e-04,-2.763243182885587504e-04
4.687499999999999827e-04,-1.541352140862376299e-04,-1.711844977400523869e-04
4.687499999999999827e-04,-1.002379128419665085e-04,-6.462308827937700761e-05
4.375000000000001175e-04,3.401655266366870249e-05,-3.825423205498046202e-04
4.375000000000001175e-04,-1.489879157566950587e-04,-5.390869812638551459e-04
4.375000000000001175e-04,-3.282221667206962519e-04,-6.914443912872423421e-04
4.375000000000001175e-04,-4.572732653994178941e-04,-7.880677643490184743e-04
4.375000000000001175e-04,-4.110859030592979124e-04,-6.900691095238617370e-04
4.375000000000001175e-04,-3.635823920798660134e-04,-5.906087235485097970e-04
4.375000000000001175e-04,-3.148686724557639731e-04,-4.898042647068324507e-04
4.375000000000001175e-04,-2.649098463064035046e-04,-3.876169749759079204e-04
4.375000000000001175e-04,-2.136946964558819292e-04,-2.840343964197969027e-04
4.375000000000001175e-04,-1.610773996174568042e-04,-1.788945758712905663e-04
4.375000000000001175e-04,-1.071987936663577179e-04,-7.235392963718044435e-05
4.062499999999999271e-04,2.754548852038505506e-05,-3.897291653715979345e-04
4.062499999999999271e-04,-1.554627189586131402e-04,-5.462779787309614710e-04
4.062499999999999271e-04,-3.346820136880767054e-04,-6.986187781730965156e-04
4.062499999999999271e-04,-4.637530540128485183e-04,-7.952642986765422195e-04
4.062499999999999271e-04,-4.175494890853128000e-04,-6.972476490550289212e-04
4.062499999999999271e-04,-3.700297755184650561e-04,-5.977692682833204204e-04
4.062499999999999271e-04,-3.213160558943630157e-04,-4.969648094416429657e-04
4.062499999999999271e-04,-2.713971130371029428e-04,-3.948218145940577415e-04
4.062499999999999271e-04,-2.201832095394595031e-04,-2.912406202530510788e-04
4.062499999999999271e-04,-1.675659127010343510e-04,-1.861007997045447423e-04
4.062499999999999271e-04,-1.136486698107130590e-04,-7.951724280219973711e-05
3.750000000000000620e-04,-1.612906650167784570e-04,-5.527505685589093358e-04
3.750000000000000620e-04,-3.405510893912205806e-04,-7.051370470994879330e-04
3.750000000000000620e-04,-4.696071734814546571e-04,-8.017659570216813768e-04
3.750000000000000620e-04,-4.234048549067970474e-04,-7.037506916152724877e-04
3.750000000000000620e-04,-3.759250246320497532e-04,-6.043166057269032387e-04
3.750000000000000620e-04,-3.272125513608258214e-04,-5.035135311003301932e-04
3.750000000000000620e-04,-2.772736668575155779e-04,-4.013483888110753431e-04
3.750000000000000620e-04,-2.260610097127502738e-04,-2.977685786851730354e-04
3.750000000000000620e-04,-1.734437128743251217e-04,-1.926287581366666719e-04
3.437499999999998716e-04,-1.666823875675960728e-04,-5.587386831003341402e-04
3.437499999999998716e-04,-3.459652462938446384e-04,-7.111500775127911275e-04
3.437499999999998716e-04,-4.750213303840787149e-04,-8.077789874349845713e-04
3.437499999999998716e-04,-4.288202581622993221e-04,-7.097651062436799831e-04
3.437499999999998716e-04,-3.813254716530142916e-04,-6.103144097740585824e-04
3.437499999999998716e-04,-3.326142447346685767e-04,-5.095127193625898377e-04
3.437499999999998716e-04,-2.826766065842364417e-04,-4.073489612884392884e-04
3.437499999999998716e-04,-2.314639494394710834e-04,-3.037691511625369807e-04
3.437499999999998716e-04,-1.788466526010459585e-04,-1.986293306140306714e-04
3.125000000000000065e-04,-1.716166986121376540e-04,-5.642187906984620117e-04
3.125000000000000065e-04,-3.508833547509704288e-04,-7.166121903145623298e-04
